sumo,form
13153.713582075266,13153.713582075266
0.0,0
8268.261653381587,8268.261653381587
17096.25836782983,17096.25836782983
0.0,0
0.0,0
0.0,0
0.0,0
6557.727772574248,6557.727772574248
0.0,0
0.0,0
4717.505180819492,4717.505180819492
11530.416723235021,11530.416723235021
12155.01286568467,12155.01286568467
0.0,0
5393.78522315143,5393.78522315143
3304.5321229570404,3304.5321229570404
0.0,0
6817.2065578843885,6817.2065578843885
3154.838373388138,3154.838373388138
4822.738585262384,4822.738585262384
2978.5978936095908,2978.5978936095908
2624.722222222222,2624.722222222222
7920.155169373566,7920.155169373566
2361.559585302847,2361.559585302847
3132.1651729278437,3132.1651729278437
7307.85165988545,7307.85165988545
9041.294951059115,9041.294951059115
13579.884697804475,13579.884697804475
5090.901331146059,5090.901331146059
7406.634174894588,7406.634174894588
14263.88747431064,14263.88747431064
0.0,0
0.0,0
0.0,0
0.0,0
3454.8101773161184,3454.8101773161184
0.0,0
0.0,0
0.0,0
0.0,0
3754.7989840046143,3754.7989840046143
0.0,0
7721.292359773015,7721.292359773015
0.0,0
2234.596688236142,2234.596688236142
10856.826206620664,10856.826206620664
10091.351647150334,10091.351647150334
3009.1582636260478,3009.1582636260478
2802.6488630550157,2802.6488630550157
0.0,0
0.0,0
0.0,0
5041.364075886532,5041.364075886532
0.0,0
0.0,0
6685.764771135082,6685.764771135082
12809.979367214111,12809.979367214111
5649.447299557804,5649.447299557804
0.0,0
0.0,0
0.0,0
8300.150233504006,8300.150233504006
3527.4244070250124,3527.4244070250124
4266.972260881431,4266.972260881431
3451.8400972921895,3451.8400972921895
2944.289994546579,2944.289994546579
12283.274914719448,12283.274914719448
2624.722222222222,2624.722222222222
2361.559585302847,2361.559585302847
0.0,0
6103.505044828832,6103.505044828832
0.0,0
0.0,0
8600.878936906023,8600.878936906023
7775.29356681675,7775.29356681675
11387.20368518244,11387.20368518244
0.0,0
0.0,0
2331.5703874865185,2331.5703874865185
0.0,0
0.0,0
0.0,0
0.0,0
2747.425918018939,2747.425918018939
3974.3022861809027,3974.3022861809027
8844.899556922714,8844.899556922714
2714.982637809501,2714.982637809501
7427.2563951767825,7427.2563951767825
5854.005221795612,5854.005221795612
2311.644860468904,2311.644860468904
8263.330325073495,8263.330325073495
7939.225694808697,7939.225694808697
3041.079732811298,3041.079732811298
0.0,0
0.0,0
5497.144760748254,5497.144760748254
0.0,0
7843.924538587756,7843.924538587756
0.0,0
6520.216239292311,6520.216239292311
0.0,0
14116.211623320323,14116.211623320323
0.0,0
4332.157768244364,4332.157768244364
0.0,0
4201.117478644049,4201.117478644049
4718.788143608054,4718.788143608054
0.0,0
4770.088692967019,4770.088692967019
5877.981265717399,5877.981265717399
3339.0721837847977,3339.0721837847977
10150.022772385191,10150.022772385191
2997.734384036356,2997.734384036356
2624.722222222222,2624.722222222222
2361.559585302847,2361.559585302847
2940.4313611259786,2940.4313611259786
0.0,0
0.0,0
9741.26778721752,9741.26778721752
0.0,0
0.0,0
0.0,0
0.0,0
3027.5774909830147,3027.5774909830147
6369.85375286055,6369.85375286055
0.0,0
0.0,0
8439.579099080736,8439.579099080736
0.0,0
2313.086533749836,2313.086533749836
0.0,0
7321.453471798636,7321.453471798636
0.0,0
5477.6140496296,5477.6140496296
0.0,0
5283.983162456343,5283.983162456343
12697.927422030543,12697.927422030543
7372.085155887931,7372.085155887931
0.0,0
0.0,0
6581.6454326484345,6581.6454326484345
0.0,0
0.0,0
0.0,0
6792.349142061412,6792.349142061412
8324.14982590874,8324.14982590874
7847.473380734676,7847.473380734676
17440.608842441972,17440.608842441972
2366.576915688748,2366.576915688748
0.0,0
3247.692791056488,3247.692791056488
5169.284480101452,5169.284480101452
3043.1937170695405,3043.1937170695405
0.0,0
7460.980049756802,7460.980049756802
5057.311092205479,5057.311092205479
0.0,0
16547.936636596784,16547.936636596784
4083.1061958714276,4083.1061958714276
2998.133430723748,2998.133430723748
2624.722222222222,2624.722222222222
0.0,0
0.0,0
3474.3649391331583,3474.3649391331583
0.0,0
0.0,0
5793.812775583349,5793.812775583349
0.0,0
0.0,0
4415.419021507852,4415.419021507852
4511.995426345814,4511.995426345814
0.0,0
6565.713823436416,6565.713823436416
2897.8493018250842,2897.8493018250842
0.0,0
4076.235473975828,4076.235473975828
0.0,0
3324.4394192276804,3324.4394192276804
7221.109276626911,7221.109276626911
0.0,0
11706.264113358673,11706.264113358673
0.0,0
5346.381617356927,5346.381617356927
14465.660752054106,14465.660752054106
0.0,0
0.0,0
3099.928597337558,3099.928597337558
6100.528739273488,6100.528739273488
4562.834310024326,4562.834310024326
7982.911194463891,7982.911194463891
4340.584698107966,4340.584698107966
7547.474354056827,7547.474354056827
9579.579469676342,9579.579469676342
0.0,0
16194.765277424185,16194.765277424185
4118.923773054723,4118.923773054723
0.0,0
0.0,0
5073.203343182438,5073.203343182438
0.0,0
2265.7159748182776,2265.7159748182776
9626.520305144697,9626.520305144697
3500.4747814121865,3500.4747814121865
0.0,0
15837.808488196424,15837.808488196424
5985.347446558463,5985.347446558463
4202.845771140367,4202.845771140367
2932.1547709516426,2932.1547709516426
0.0,0
4383.039486177094,4383.039486177094
0.0,0
0.0,0
11172.970949692693,11172.970949692693
0.0,0
4070.0400054448182,4070.0400054448182
0.0,0
2664.7280177303683,2664.7280177303683
4453.298367726053,4453.298367726053
2514.088524533041,2514.088524533041
0.0,0
2869.360870571858,2869.360870571858
7431.358377863265,7431.358377863265
0.0,0
4502.402299747664,4502.402299747664
0.0,0
0.0,0
0.0,0
7063.760987993472,7063.760987993472
0.0,0
8594.294306242055,8594.294306242055
7479.054306935708,7479.054306935708
0.0,0
2658.0993523765187,2658.0993523765187
2432.86731780874,2432.86731780874
3591.6329224968645,3591.6329224968645
0.0,0
0.0,0
0.0,0
6399.577734529678,6399.577734529678
9473.305106075855,9473.305106075855
0.0,0
0.0,0
2436.714088775649,2436.714088775649
4619.120401663285,4619.120401663285
5677.27436966601,5677.27436966601
6451.722121065132,6451.722121065132
2600.604118158338,2600.604118158338
2551.5734673005063,2551.5734673005063
8632.399544976897,8632.399544976897
0.0,0
2748.6837094528505,2748.6837094528505
16640.66118716392,16640.66118716392
6449.037168857641,6449.037168857641
4498.688045657414,4498.688045657414
4475.743371184981,4475.743371184981
2624.722222222222,2624.722222222222
0.0,0
3445.5649434086863,3445.5649434086863
5219.044568338795,5219.044568338795
0.0,0
0.0,0
0.0,0
3737.6446799554437,3737.6446799554437
0.0,0
0.0,0
7203.539461398193,7203.539461398193
6887.782496550637,6887.782496550637
4302.341034007404,4302.341034007404
6396.296819041798,6396.296819041798
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
6824.040652235206,6824.040652235206
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
10125.144071540939,10125.144071540939
0.0,0
6619.572743215934,6619.572743215934
3270.163230432294,3270.163230432294
7847.044330133108,7847.044330133108
4179.320887053521,4179.320887053521
0.0,0
0.0,0
0.0,0
2386.005801688867,2386.005801688867
5782.359372827161,5782.359372827161
10487.30535910004,10487.30535910004
4284.503365136662,4284.503365136662
0.0,0
8925.133636460105,8925.133636460105
0.0,0
0.0,0
16139.081592745426,16139.081592745426
0.0,0
6023.743494540924,6023.743494540924
4759.602296922429,4759.602296922429
3426.285138629009,3426.285138629009
2624.722222222222,2624.722222222222
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
6300.9382771284345,6300.9382771284345
0.0,0
0.0,0
7544.09432087369,7544.09432087369
8736.129339083427,8736.129339083427
0.0,0
2886.4764764691254,2886.4764764691254
5816.50812019822,5816.50812019822
0.0,0
8755.512856445555,8755.512856445555
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
9372.260293864128,9372.260293864128
0.0,0
11536.42749189802,11536.42749189802
3703.8152478280813,3703.8152478280813
0.0,0
0.0,0
0.0,0
3032.7862483075724,3032.7862483075724
7662.3216872663415,7662.3216872663415
10071.734202166464,10071.734202166464
2858.802933850575,2858.802933850575
2864.7375141741463,2864.7375141741463
10123.835832756635,10123.835832756635
2535.547435627547,2535.547435627547
0.0,0
15061.450005130517,15061.450005130517
0.0,0
0.0,0
5669.558177377406,5669.558177377406
5027.9007176660725,5027.9007176660725
3858.842106258046,3858.842106258046
2624.722222222222,2624.722222222222
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
5665.002423997443,5665.002423997443
6175.567662628681,6175.567662628681
0.0,0
0.0,0
10352.025198958383,10352.025198958383
0.0,0
0.0,0
4426.914292524843,4426.914292524843
0.0,0
0.0,0
8775.259807814744,8775.259807814744
6134.151387280419,6134.151387280419
0.0,0
0.0,0
0.0,0
0.0,0
5225.256717442858,5225.256717442858
2772.779565643161,2772.779565643161
0.0,0
0.0,0
12236.45364049193,12236.45364049193
0.0,0
14261.160243306254,14261.160243306254
0.0,0
0.0,0
0.0,0
2377.484927999579,2377.484927999579
0.0,0
0.0,0
3093.7594816293504,3093.7594816293504
0.0,0
3016.1358567167435,3016.1358567167435
9784.270743542878,9784.270743542878
4810.041176287433,4810.041176287433
2865.885315795133,2865.885315795133
13886.263050426725,13886.263050426725
0.0,0
0.0,0
0.0,0
6633.907413669821,6633.907413669821
4352.935078734187,4352.935078734187
2624.722222222222,2624.722222222222
2624.722222222222,2624.722222222222
0.0,0
6087.233455028755,6087.233455028755
5778.948945492988,5778.948945492988
2624.722222222222,2624.722222222222
0.0,0
0.0,0
0.0,0
0.0,0
3411.414353171596,3411.414353171596
7245.612014301285,7245.612014301285
4294.998810976028,4294.998810976028
0.0,0
2425.461859056008,2425.461859056008
0.0,0
5951.870988321374,5951.870988321374
2603.5934098038347,2603.5934098038347
7033.227743377346,7033.227743377346
6933.393727853826,6933.393727853826
9205.450380286544,9205.450380286544
9560.20310757659,9560.20310757659
2318.3771082212743,2318.3771082212743
0.0,0
0.0,0
0.0,0
0.0,0
2405.478738140845,2405.478738140845
0.0,0
4470.128481270624,4470.128481270624
12777.259716350369,12777.259716350369
0.0,0
14181.972062500061,14181.972062500061
0.0,0
0.0,0
0.0,0
3160.439046603634,3160.439046603634
0.0,0
0.0,0
0.0,0
3209.1264616932826,3209.1264616932826
0.0,0
13628.721601394212,13628.721601394212
7565.665866562478,7565.665866562478
0.0,0
7218.950743786371,7218.950743786371
3123.5748000848166,3123.5748000848166
7030.153874872948,7030.153874872948
0.0,0
6720.887954146854,6720.887954146854
6502.19795221803,6502.19795221803
2624.722222222222,2624.722222222222
3488.554144467689,3488.554144467689
2624.722222222222,2624.722222222222
0.0,0
6385.123077188028,6385.123077188028
0.0,0
2624.722222222222,2624.722222222222
0.0,0
0.0,0
3958.0141225153207,3958.0141225153207
0.0,0
8223.467186493112,8223.467186493112
0.0,0
0.0,0
0.0,0
2976.0109695211554,2976.0109695211554
6794.878204429037,6794.878204429037
0.0,0
0.0,0
0.0,0
8429.966250869733,8429.966250869733
0.0,0
7280.93670318861,7280.93670318861
0.0,0
2354.0645094214774,2354.0645094214774
0.0,0
0.0,0
4616.497837569098,4616.497837569098
0.0,0
0.0,0
6838.375687987791,6838.375687987791
13571.262253707137,13571.262253707137
0.0,0
15091.997197830951,15091.997197830951
0.0,0
4459.691953534564,4459.691953534564
0.0,0
2396.3837976486957,2396.3837976486957
0.0,0
0.0,0
4558.124816570414,4558.124816570414
2243.321090636975,2243.321090636975
3687.308942594803,3687.308942594803
17069.01891465736,17069.01891465736
9274.785203669744,9274.785203669744
0.0,0
6607.4395982756905,6607.4395982756905
3912.2078837563863,3912.2078837563863
9153.870468309598,9153.870468309598
4187.583685499416,4187.583685499416
8032.490591430469,8032.490591430469
6446.064923854715,6446.064923854715
2624.722222222222,2624.722222222222
3765.8979507360677,3765.8979507360677
3169.7985278936376,3169.7985278936376
2624.722222222222,2624.722222222222
0.0,0
2578.823446204487,2578.823446204487
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
0.0,0
0.0,0
7471.945664914964,7471.945664914964
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
7730.973588404229,7730.973588404229
0.0,0
7924.061318034627,7924.061318034627
5461.579138404617,5461.579138404617
0.0,0
2841.0053109266837,2841.0053109266837
0.0,0
0.0,0
0.0,0
0.0,0
6439.141409364662,6439.141409364662
13413.646814406218,13413.646814406218
3571.451821439232,3571.451821439232
17341.372404825026,17341.372404825026
0.0,0
0.0,0
2796.7814646812117,2796.7814646812117
0.0,0
3903.7959691712813,3903.7959691712813
0.0,0
2979.6546992270455,2979.6546992270455
3325.4394849875875,3325.4394849875875
0.0,0
16101.488396792334,16101.488396792334
7942.553131013147,7942.553131013147
0.0,0
0.0,0
5983.738268650993,5983.738268650993
9052.776662997256,9052.776662997256
0.0,0
4102.693419964625,4102.693419964625
6908.574889908242,6908.574889908242
2624.722222222222,2624.722222222222
5653.9087425310245,5653.9087425310245
4799.208301884163,4799.208301884163
2937.3217809740427,2937.3217809740427
0.0,0
0.0,0
2622.86690911322,2622.86690911322
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
11192.404124357672,11192.404124357672
0.0,0
0.0,0
0.0,0
0.0,0
6984.368833991077,6984.368833991077
5296.554016761111,5296.554016761111
0.0,0
0.0,0
7826.273304366773,7826.273304366773
0.0,0
8959.770904506917,8959.770904506917
5870.095965530358,5870.095965530358
2699.7049088012136,2699.7049088012136
5800.588307084292,5800.588307084292
0.0,0
0.0,0
2616.090271914781,2616.090271914781
3012.1493748677844,3012.1493748677844
7928.003082910017,7928.003082910017
15091.243877044006,15091.243877044006
0.0,0
20903.331922094745,20903.331922094745
2474.2434316939875,2474.2434316939875
5231.205665795149,5231.205665795149
6707.457615086796,6707.457615086796
0.0,0
2785.39674167669,2785.39674167669
0.0,0
3018.3011663846846,3018.3011663846846
0.0,0
2547.326279169382,2547.326279169382
0.0,0
8148.110785669296,8148.110785669296
0.0,0
0.0,0
4997.493774346289,4997.493774346289
10155.844880824076,10155.844880824076
0.0,0
2411.563141525758,2411.563141525758
7550.878331314969,7550.878331314969
2624.722222222222,2624.722222222222
7009.033055576314,7009.033055576314
5693.751876887877,5693.751876887877
3409.2807971787506,3409.2807971787506
2624.6871950206237,2624.6871950206237
5402.2041377269425,5402.2041377269425
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
2598.2582814884577,2598.2582814884577
0.0,0
0.0,0
2349.0936906059155,2349.0936906059155
3302.5453536916602,3302.5453536916602
6801.717420251523,6801.717420251523
0.0,0
0.0,0
7871.5493367750505,7871.5493367750505
0.0,0
5291.054678121584,5291.054678121584
12708.789044527944,12708.789044527944
4951.663895070499,4951.663895070499
0.0,0
5449.264609716158,5449.264609716158
0.0,0
0.0,0
2705.257682534231,2705.257682534231
0.0,0
0.0,0
16012.321231717511,16012.321231717511
9034.369079249622,9034.369079249622
8931.125852670313,8931.125852670313
0.0,0
8248.605467469644,8248.605467469644
7053.161840592038,7053.161840592038
4952.766910516314,4952.766910516314
0.0,0
0.0,0
0.0,0
0.0,0
2406.5921844884924,2406.5921844884924
0.0,0
13599.366718044916,13599.366718044916
2464.6231082232807,2464.6231082232807
9568.6111561661,9568.6111561661
6726.576759798414,6726.576759798414
0.0,0
0.0,0
4686.177905687435,4686.177905687435
0.0,0
2624.722222222222,2624.722222222222
5717.265586901443,5717.265586901443
5712.335561978446,5712.335561978446
5773.421085438323,5773.421085438323
0.0,0
6399.762809486413,6399.762809486413
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
4535.974983695949,4535.974983695949
2624.722222222222,2624.722222222222
0.0,0
2221.576572257022,2221.576572257022
2838.0765796222718,2838.0765796222718
7863.069582277978,7863.069582277978
3949.19608337118,3949.19608337118
0.0,0
0.0,0
4877.449671196619,4877.449671196619
0.0,0
0.0,0
0.0,0
14303.968269640844,14303.968269640844
7233.738749038392,7233.738749038392
2896.5043880186718,2896.5043880186718
6505.818961305206,6505.818961305206
0.0,0
2924.6571260158694,2924.6571260158694
0.0,0
2990.647719196273,2990.647719196273
0.0,0
11935.028042445578,11935.028042445578
6549.990637398125,6549.990637398125
0.0,0
5069.194504719706,5069.194504719706
6256.488479838221,6256.488479838221
5969.124553512972,5969.124553512972
0.0,0
2779.940825083176,2779.940825083176
0.0,0
0.0,0
6917.270799930561,6917.270799930561
2814.7539835049106,2814.7539835049106
0.0,0
10768.488083861666,10768.488083861666
2753.4620245156575,2753.4620245156575
0.0,0
8120.520970082147,8120.520970082147
0.0,0
2592.280772527399,2592.280772527399
0.0,0
4620.600553870657,4620.600553870657
2624.722222222222,2624.722222222222
8652.259017737439,8652.259017737439
8038.6888510603185,8038.6888510603185
5660.776395769767,5660.776395769767
0.0,0
7388.218410818114,7388.218410818114
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
3961.666678402375,3961.666678402375
2547.1021694277847,2547.1021694277847
4138.503439167978,4138.503439167978
7129.414630130414,7129.414630130414
2441.3567603548686,2441.3567603548686
4314.422914566803,4314.422914566803
3686.7939244182676,3686.7939244182676
0.0,0
5206.014281888269,5206.014281888269
3558.844701558732,3558.844701558732
0.0,0
15353.4150141429,15353.4150141429
2282.6088598590136,2282.6088598590136
7801.136039733606,7801.136039733606
0.0,0
0.0,0
2545.1593971226325,2545.1593971226325
0.0,0
5042.115288353991,5042.115288353991
0.0,0
7473.114212860472,7473.114212860472
7536.466831727037,7536.466831727037
7407.530097041462,7407.530097041462
6820.506947069422,6820.506947069422
10557.62845324451,10557.62845324451
0.0,0
3735.7097375616195,3735.7097375616195
0.0,0
5663.177268619809,5663.177268619809
0.0,0
3740.72951590427,3740.72951590427
0.0,0
11440.391725338353,11440.391725338353
0.0,0
0.0,0
9840.851027037776,9840.851027037776
5396.273096282793,5396.273096282793
0.0,0
0.0,0
0.0,0
2624.722222222222,2624.722222222222
0.0,0
9096.998331009809,9096.998331009809
5405.252060395564,5405.252060395564
2624.722222222222,2624.722222222222
0.0,0
3138.732541408013,3138.732541408013
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2153.492460076865,2153.492460076865
5462.445926684343,5462.445926684343
7572.336403954849,7572.336403954849
0.0,0
4153.435670685264,4153.435670685264
3102.967444249923,3102.967444249923
2687.171172618017,2687.171172618017
3140.288991059449,3140.288991059449
0.0,0
5762.709302328242,5762.709302328242
12179.10191080282,12179.10191080282
0.0,0
8955.526785262622,8955.526785262622
2624.722222222222,2624.722222222222
2841.885172421853,2841.885172421853
0.0,0
0.0,0
3727.626618743657,3727.626618743657
0.0,0
0.0,0
10738.252771699272,10738.252771699272
7729.654235122879,7729.654235122879
0.0,0
2845.3125555589736,2845.3125555589736
0.0,0
0.0,0
0.0,0
0.0,0
3188.363690563588,3188.363690563588
6980.319686176564,6980.319686176564
0.0,0
18520.74791677951,18520.74791677951
2643.8569860262282,2643.8569860262282
0.0,0
3775.847930987613,3775.847930987613
0.0,0
4332.581681861841,4332.581681861841
0.0,0
0.0,0
2624.722222222222,2624.722222222222
5455.079032848589,5455.079032848589
11542.646772379523,11542.646772379523
5802.258228216473,5802.258228216473
2624.722222222222,2624.722222222222
0.0,0
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
3880.582281583635,3880.582281583635
0.0,0
5422.089164758901,5422.089164758901
7330.265208888805,7330.265208888805
0.0,0
0.0,0
0.0,0
0.0,0
2776.287387827253,2776.287387827253
0.0,0
2735.6178807447595,2735.6178807447595
22342.59374405352,22342.59374405352
2463.3604151146747,2463.3604151146747
8472.012399771756,8472.012399771756
2624.722222222222,2624.722222222222
4228.639648400758,4228.639648400758
2580.0504162312895,2580.0504162312895
0.0,0
4544.592805785942,4544.592805785942
0.0,0
0.0,0
0.0,0
3776.6900741156524,3776.6900741156524
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
5415.135401774041,5415.135401774041
8999.589782997155,8999.589782997155
0.0,0
13036.789224036256,13036.789224036256
0.0,0
0.0,0
0.0,0
3964.72764202768,3964.72764202768
2365.7134027990082,2365.7134027990082
0.0,0
3950.824939601184,3950.824939601184
2624.722222222222,2624.722222222222
0.0,0
4286.236900979584,4286.236900979584
8208.603033109808,8208.603033109808
2624.722222222222,2624.722222222222
3423.189453864193,3423.189453864193
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2500.5833895406026,2500.5833895406026
5714.698123229862,5714.698123229862
0.0,0
5981.2980783148305,5981.2980783148305
0.0,0
5024.652090018133,5024.652090018133
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
12839.8817550509,12839.8817550509
2624.722222222222,2624.722222222222
0.0,0
0.0,0
2550.321692671138,2550.321692671138
5938.419259458419,5938.419259458419
5292.957028962776,5292.957028962776
9452.148439547946,9452.148439547946
0.0,0
2985.022984269946,2985.022984269946
5057.546281310052,5057.546281310052
6161.815089186357,6161.815089186357
6198.903815911819,6198.903815911819
0.0,0
4458.314624150411,4458.314624150411
6987.7935314183405,6987.7935314183405
7483.6740397520325,7483.6740397520325
0.0,0
0.0,0
2594.304632280563,2594.304632280563
0.0,0
0.0,0
0.0,0
0.0,0
6756.301183290047,6756.301183290047
2372.930689476081,2372.930689476081
2624.722222222222,2624.722222222222
2218.777545267535,2218.777545267535
0.0,0
7573.075886955758,7573.075886955758
2624.722222222222,2624.722222222222
3530.0907955839466,3530.0907955839466
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
6463.429279126829,6463.429279126829
2624.722222222222,2624.722222222222
0.0,0
3521.0719030893433,3521.0719030893433
0.0,0
3956.7045915951235,3956.7045915951235
4472.527509651488,4472.527509651488
0.0,0
0.0,0
0.0,0
5625.959486601559,5625.959486601559
2163.2471184641254,2163.2471184641254
2320.0573903611507,2320.0573903611507
5011.4233465731195,5011.4233465731195
0.0,0
16416.248362480597,16416.248362480597
2624.722222222222,2624.722222222222
2736.8670947113387,2736.8670947113387
0.0,0
2364.9064559546655,2364.9064559546655
8540.802710478134,8540.802710478134
5080.642556502855,5080.642556502855
8919.719310178614,8919.719310178614
5535.326044118518,5535.326044118518
2372.172089375684,2372.172089375684
0.0,0
2726.7075386187425,2726.7075386187425
0.0,0
2624.722222222222,2624.722222222222
0.0,0
6998.167986000961,6998.167986000961
5408.2224178926435,5408.2224178926435
5565.296220544452,5565.296220544452
0.0,0
0.0,0
0.0,0
4384.639318161346,4384.639318161346
0.0,0
0.0,0
7748.319029575742,7748.319029575742
4799.123053681762,4799.123053681762
2624.722222222222,2624.722222222222
0.0,0
2886.1367753686595,2886.1367753686595
3021.7990201808466,3021.7990201808466
2624.722222222222,2624.722222222222
0.0,0
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
8314.868744633184,8314.868744633184
2624.722222222222,2624.722222222222
0.0,0
0.0,0
5167.7089900295005,5167.7089900295005
0.0,0
0.0,0
0.0,0
2380.1709883606177,2380.1709883606177
2911.203183419103,2911.203183419103
0.0,0
5734.936417791368,5734.936417791368
5682.730159710889,5682.730159710889
10121.46627890448,10121.46627890448
2816.998187440909,2816.998187440909
2624.722222222222,2624.722222222222
0.0,0
2856.406407995695,2856.406407995695
2561.8878716566664,2561.8878716566664
5460.634621155548,5460.634621155548
9190.146662963461,9190.146662963461
0.0,0
6215.149935331288,6215.149935331288
0.0,0
0.0,0
5921.166079934309,5921.166079934309
0.0,0
2624.722222222222,2624.722222222222
3331.1291344960023,3331.1291344960023
0.0,0
0.0,0
2632.2758491474992,2632.2758491474992
0.0,0
0.0,0
2709.2802119794596,2709.2802119794596
0.0,0
0.0,0
2671.2586806978024,2671.2586806978024
6503.594468875168,6503.594468875168
5481.4113978012765,5481.4113978012765
2624.722222222222,2624.722222222222
0.0,0
6496.382686269106,6496.382686269106
0.0,0
2624.722222222222,2624.722222222222
5850.911493443963,5850.911493443963
3449.641757998067,3449.641757998067
2624.722222222222,2624.722222222222
2624.722222222222,2624.722222222222
2624.722222222222,2624.722222222222
7303.252984006042,7303.252984006042
2624.722222222222,2624.722222222222
4297.887430557759,4297.887430557759
0.0,0
4874.729660887245,4874.729660887245
2447.583176469758,2447.583176469758
5918.402190336482,5918.402190336482
0.0,0
3985.6559347681496,3985.6559347681496
2347.649877492538,2347.649877492538
0.0,0
7787.706790749324,7787.706790749324
0.0,0
0.0,0
2445.020480001016,2445.020480001016
2624.722222222222,2624.722222222222
4944.293793908317,4944.293793908317
0.0,0
2996.603062244611,2996.603062244611
0.0,0
8335.707249498084,8335.707249498084
0.0,0
4522.628094053102,4522.628094053102
0.0,0
0.0,0
9314.685048371193,9314.685048371193
0.0,0
2624.722222222222,2624.722222222222
4126.874676537373,4126.874676537373
0.0,0
0.0,0
0.0,0
0.0,0
2500.9469694087047,2500.9469694087047
9617.265271847677,9617.265271847677
4209.784243681647,4209.784243681647
2386.79124258517,2386.79124258517
2176.874203716249,2176.874203716249
3538.508628583329,3538.508628583329
5885.022507478336,5885.022507478336
2624.722222222222,2624.722222222222
4182.814456671021,4182.814456671021
0.0,0
0.0,0
2624.722222222222,2624.722222222222
6563.91112496546,6563.91112496546
2427.870592187071,2427.870592187071
2624.722222222222,2624.722222222222
2624.722222222222,2624.722222222222
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
7163.504616483792,7163.504616483792
3444.9087340720944,3444.9087340720944
5551.951122310691,5551.951122310691
2487.1738179415183,2487.1738179415183
6320.222035502196,6320.222035502196
0.0,0
2779.0702226173485,2779.0702226173485
4975.509693437022,4975.509693437022
0.0,0
3302.0166554507095,3302.0166554507095
0.0,0
0.0,0
2624.722222222222,2624.722222222222
0.0,0
0.0,0
0.0,0
0.0,0
10871.834659985449,10871.834659985449
0.0,0
8976.71108875602,8976.71108875602
0.0,0
0.0,0
11133.649687839492,11133.649687839492
3019.304032577639,3019.304032577639
2624.722222222222,2624.722222222222
0.0,0
0.0,0
0.0,0
3379.260199466389,3379.260199466389
0.0,0
0.0,0
10247.325745448945,10247.325745448945
3195.2694547470237,3195.2694547470237
6022.677166934958,6022.677166934958
0.0,0
3655.8573357988016,3655.8573357988016
4101.396446775227,4101.396446775227
2624.722222222222,2624.722222222222
0.0,0
0.0,0
3550.6169169127465,3550.6169169127465
2624.722222222222,2624.722222222222
4919.632405619808,4919.632405619808
4568.5540810265975,4568.5540810265975
2624.722222222222,2624.722222222222
2624.722222222222,2624.722222222222
2624.722222222222,2624.722222222222
0.0,0
2624.722222222222,2624.722222222222
8326.962771977547,8326.962771977547
0.0,0
0.0,0
0.0,0
10661.922903859368,10661.922903859368
0.0,0
0.0,0
8452.179234349003,8452.179234349003
0.0,0
3362.293178759436,3362.293178759436
0.0,0
0.0,0
2624.722222222222,2624.722222222222
0.0,0
2529.0519380685496,2529.0519380685496
0.0,0
0.0,0
8545.86467668301,8545.86467668301
13886.487093860273,13886.487093860273
9378.277580940481,9378.277580940481
6331.822883704772,6331.822883704772
0.0,0
0.0,0
2471.0338098314455,2471.0338098314455
2624.722222222222,2624.722222222222
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
3520.284854920691,3520.284854920691
0.0,0
6366.424121122784,6366.424121122784
2283.242844373622,2283.242844373622
0.0,0
0.0,0
2624.722222222222,2624.722222222222
0.0,0
